1.392998,.5337194,1.063642,.7172814,.2002358,-3.369706E-03,4.560753E-03,-1.535111E-03,-2.923511E-03,-2.20628E-03,39,"77.1",0
1.363329,.5220602,1.040545,.7016273,.1958575,-3.398286E-03,4.554627E-03,-1.553134E-03,-2.959951E-03,-2.222771E-03,40,"79.1",0
1.344056,.5147876,1.025889,.6921388,.1930445,-3.397169E-03,4.333764E-03,-1.566929E-03,-3.00171E-03,-2.263656E-03,41,"81.1",0
1.318645,.5050187,1.006638,.6788625,.1893888,-3.392478E-03,4.169633E-03,-1.604064E-03,-3.01609E-03,-2.271722E-03,42,"83.1",0
1.301873,.4986266,.9940646,.6704645,.1869765,-3.421381E-03,4.015082E-03,-1.585051E-03,-3.131609E-03,-2.300797E-03,43,"85.1",0
1.273266,.4875221,.9717879,.655298,.1828412,-3.452343E-03,3.851046E-03,-1.663813E-03,-3.089198E-03,-2.319672E-03,44,"87.1",0
1.254594,.4805748,.9577257,.646057,.1801065,-3.449881E-03,3.706206E-03,-1.637446E-03,-.0031466,-2.350835E-03,45,"89.1",0
1.232902,.4719186,.9411372,.6345239,.1769273,-3.462472E-03,3.602874E-03,-1.701509E-03,-3.082625E-03,-2.364468E-03,46,"91.1",0
1.208903,.4628524,.9229334,.6223227,.1734581,-3.486193E-03,3.438642E-03,-1.701557E-03,-3.176803E-03,-2.349003E-03,47,"93.1",0
1.173079,.4488088,.8953949,.6035427,.1683089,-3.472782E-03,3.251159E-03,-1.722345E-03,-.0032268,-2.373012E-03,48,"95.1",0
1.161643,.4444784,.886634,.59782,.1665615,-3.457182E-03,3.157527E-03,-1.782416E-03,-3.230046E-03,-2.398029E-03,49,"97.1",0
.431693,.1630166,.3328311,.2147979,5.992431E-02,-3.680561E-03,-1.014979E-03,-2.269243E-03,-3.951078E-03,-2.884701E-03,50,"99.1",0
-9.184957E-03,-9.874992E-03,-1.271729E-02,-1.567238E-02,-3.985728E-03,-3.99819E-03,-3.577746E-03,-2.595727E-03,-4.347868E-03,-3.145885E-03,51,"101.1",0
-1.235861E-03,-2.333659E-03,-1.31054E-03,-5.555798E-04,-1.986098E-03,-4.037431E-03,-3.585598E-03,-2.586138E-03,-4.337816E-03,-3.125753E-03,52,"103.1",0
-3.479654E-03,-3.910761E-03,-3.785984E-03,-3.606004E-03,-2.434515E-03,-4.037226E-03,-3.587049E-03,-2.58257E-03,-4.371618E-03,-3.140287E-03,53,"105.1",0
-3.379609E-03,-3.759274E-03,-3.613825E-03,-3.248117E-03,-2.410293E-03,-4.042065E-03,-3.565321E-03,-2.589986E-03,-4.346794E-03,-3.15306E-03,54,"107.1",0
-3.415602E-03,-3.779563E-03,-3.637033E-03,-3.282226E-03,-2.407252E-03,-4.058641E-03,-3.581277E-03,-2.589905E-03,-4.368962E-03,-3.110466E-03,55,"109.1",0
-3.375855E-03,-3.784382E-03,-3.635692E-03,-3.297516E-03,-2.376949E-03,-4.019282E-03,-3.541529E-03,-2.601949E-03,-4.341752E-03,-3.127046E-03,56,"111.1",0
-3.393794E-03,-3.796507E-03,-3.659916E-03,-3.285864E-03,-2.418252E-03,-4.025912E-03,-3.587154E-03,-2.584514E-03,-4.353496E-03,-3.155699E-03,57,"113.1",0
-3.407924E-03,-3.796201E-03,-3.627424E-03,-3.262426E-03,-2.41192E-03,-4.016058E-03,-3.525351E-03,-2.583802E-03,-4.320548E-03,-3.134613E-03,58,"115.1",0
-3.421297E-03,-3.761488E-03,-3.661846E-03,-3.32262E-03,-2.403263E-03,-4.052508E-03,-3.599921E-03,-2.625448E-03,-4.369356E-03,-3.159826E-03,59,"117.1",0
.629328,.2394317,.4750092,.3276128,.1555931,3.701318E-02,.1541459,7.590369E-02,9.917588E-02,.0651805,60,"119.1",0
1.228768,.4758376,.9443021,.6461989,.3035853,7.871382E-02,.3045214,.148857,.2013061,.130073,61,"121.1",0
1.232768,.4714635,.9408325,.6335064,.3017293,.0786708,.3035104,.1484107,.1981349,.1279745,62,"123.1",0
1.227015,.4698584,.9370131,.6321651,.3001848,7.900694E-02,.3010136,.147223,.1968552,.1272312,63,"125.1",0
1.243444,.4762898,.9495962,.6409065,.3023131,8.058456E-02,.3003287,.1469318,.1963414,.126773,64,"127.1",0
1.253562,.4800012,.9571965,.6458982,.3025372,8.172994E-02,.2977268,.1456169,.1946141,.1256806,65,"129.1",0
1.276774,.4892277,.9748126,.6579394,.3054428,8.320826E-02,.2962611,.1446957,.1935467,.1250391,66,"131.1",0
1.281171,.4907764,.9785025,.6603806,.302798,8.255148E-02,.2884214,.1408614,.1882552,.1215179,67,"133.1",0
1.303815,.4996116,.9956362,.6720584,.3035363,8.242024E-02,.2822032,.1377219,.1839789,.1187976,68,"135.1",0
1.291844,.4947643,.9862593,.6654041,.2959854,7.913267E-02,.2682986,.130771,.174592,.1127432,69,"137.1",0
1.293287,.4953564,.987509,.6663815,.2907377,7.664553E-02,.2551981,.1241434,.1658311,.1070416,70,"139.1",0
1.261854,.4831284,.9634759,.6497241,.2792338,7.193905E-02,.2385436,.1158945,.1547351,9.975461E-02,71,"141.1",0
1.260345,.4825786,.9620292,.6491817,.2741126,6.900148E-02,.2267197,.110006,.146762,.0946892,72,"143.1",0
1.256951,.4813949,.9598097,.6475934,.2684068,6.579269E-02,.2138014,.1035297,.138177,8.910711E-02,73,"145.1",0
1.250941,.4789915,.9550331,.6443009,.2623158,6.217799E-02,.2012851,9.723674E-02,.1296982,8.360227E-02,74,"147.1",0
1.230909,.4714124,.9398659,.6338712,.2532267,5.796781E-02,.1867036,8.994823E-02,.1198803,7.723392E-02,75,"149.1",0
1.20636,.461736,.9208655,.620834,.2436739,5.353009E-02,.1722279,.0827993,.1102511,7.104902E-02,76,"151.1",0
1.191208,.4560017,.9096192,.613447,.236465,4.992337E-02,.160017,7.668911E-02,.1020984,.0656832,77,"153.1",0
1.172847,.4488829,.8951735,.6037379,.2298713,4.670471E-02,.1502065,7.189503E-02,9.559052E-02,6.157159E-02,78,"155.1",0
1.164905,.4457122,.8892884,.5996659,.2255596,4.458721E-02,.1427867,6.812711E-02,9.062999E-02,5.840337E-02,79,"157.1",0
1.153329,.4414077,.8804094,.5935998,.2212849,4.264602E-02,.136417,6.501317E-02,8.633079E-02,5.558698E-02,80,"159.1",0
1.142518,.4372812,.8721992,.5880425,.2172152,.0408415,.1304002,6.198174E-02,8.240048E-02,5.303228E-02,81,"161.1",0
1.120693,.4288511,.8556295,.5768812,.2111578,3.860924E-02,.1233824,.0585685,7.777409E-02,4.997117E-02,82,"163.1",0
1.101002,.4211876,.8404,.5664576,.2054404,.0364734,.1165226,5.514054E-02,7.308941E-02,4.703012E-02,83,"165.1",0
1.091421,.4176055,.8329388,.5617572,.201872,3.484364E-02,.1111322,5.251107E-02,6.955739E-02,4.472318E-02,84,"167.1",0
1.080028,.4131712,.8244978,.5559955,.1979468,3.318025E-02,.1055573,4.969797E-02,6.583329E-02,4.230088E-02,85,"169.1",0
1.063072,.4067791,.8115493,.5471115,.1931785,3.130229E-02,9.991213E-02,4.689769E-02,6.205989E-02,3.990353E-02,86,"171.1",0
1.041247,.3982522,.7946944,.5357926,.1877979,2.960081E-02,9.478027E-02,4.432121E-02,5.862729E-02,3.768558E-02,87,"173.1",0
1.012646,.387256,.7727177,.5207395,.1814031,2.773149E-02,.0891263,.0416262,5.496804E-02,3.527745E-02,88,"175.1",0
1.00978,.3862486,.7708427,.5198817,.1795556,2.661246E-02,.0855229,3.977349E-02,5.258332E-02,3.369866E-02,89,"177.1",0
.9842926,.3763517,.7512503,.5061824,.1730641,2.430256E-02,7.900572E-02,3.658382E-02,4.831504E-02,.0309101,90,"179.1",0
.9714115,.371474,.7415074,.4999615,.1694668,2.291956E-02,7.458847E-02,3.440583E-02,4.536465E-02,2.904339E-02,91,"181.1",0
.8412553,.3226026,.645492,.4340647,.1453203,1.864112E-02,6.139291E-02,2.796666E-02,3.704173E-02,2.354075E-02,92,"183.1",0
6.971963E-02,1.955733E-02,4.867861E-02,2.042339E-02,8.761645E-03,-2.336523E-03,1.886678E-03,-4.263493E-05,-1.377753E-03,-1.320067E-03,93,"185.1",0
-1.82711E-03,-3.146878E-03,-2.596096E-03,-2.027417E-03,-2.095009E-03,-3.958057E-03,-3.462413E-03,-2.520109E-03,-4.275095E-03,-3.124589E-03,94,"187.1",0
-3.134174E-03,-3.633405E-03,-3.400953E-03,-3.224803E-03,-2.337977E-03,-4.062403E-03,-3.545564E-03,-2.566833E-03,-4.325581E-03,-3.085489E-03,95,"189.1",0
-3.382989E-03,-3.789813E-03,-3.622272E-03,-3.251793E-03,-2.37899E-03,-4.037592E-03,-3.543059E-03,-2.588583E-03,-4.342013E-03,-3.125482E-03,96,"191.1",0
-.003411,-3.747898E-03,-3.66988E-03,-3.269503E-03,-2.422968E-03,-3.996525E-03,-3.556779E-03,-2.603703E-03,-4.368453E-03,-3.133097E-03,97,"193.1",0
-3.397292E-03,-3.761035E-03,-3.64512E-03,-3.282038E-03,-2.376465E-03,-3.984081E-03,-3.55665E-03,-2.564667E-03,-4.331108E-03,-3.137774E-03,98,"195.1",0
-3.392517E-03,-3.765025E-03,-3.665357E-03,-3.299212E-03,-2.358723E-03,-4.029929E-03,-3.585821E-03,-2.606822E-03,-4.365445E-03,-3.16113E-03,99,"197.1",0
-3.393461E-03,-3.745257E-03,-3.645591E-03,-3.285623E-03,-2.404232E-03,-4.022025E-03,-3.554629E-03,-2.58848E-03,-4.345375E-03,-3.084531E-03,100,"199.1",0
-3.370176E-03,-3.711703E-03,-3.60697E-03,-3.321556E-03,-2.388731E-03,-4.034164E-03,-3.568719E-03,-2.574164E-03,-4.343974E-03,-3.136148E-03,101,"201.1",0
7.354039E-02,2.449778E-02,5.201848E-02,3.471603E-02,8.960119E-03,-3.879695E-03,-2.571158E-03,-2.267315E-03,-3.929914E-03,-2.840134E-03,102,"203.1",0
1.214278,.4703604,.929384,.6434495,.179236,-1.227425E-03,1.204862E-02,2.588085E-03,2.682429E-03,1.427287E-03,103,"205.1",0
1.399991,.537661,1.071211,.7238348,.2050006,-6.477762E-04,1.439177E-02,3.324403E-03,3.599643E-03,1.998842E-03,104,"207.1",0
1.389286,.5320441,1.060572,.7154826,.2031542,-6.417246E-04,1.410301E-02,3.207864E-03,3.493117E-03,1.942205E-03,105,"209.1",0
1.391127,.5329358,1.062348,.7167853,.20342,-6.392268E-04,1.399021E-02,3.194199E-03,3.412412E-03,1.880361E-03,106,"211.1",0
1.3921,.5334722,1.063343,.7174709,.2034464,-6.186367E-04,1.385868E-02,3.065675E-03,.0032795,1.779136E-03,107,"213.1",0
1.38814,.5315489,1.0595,.7149717,.2027222,-6.033212E-04,1.361971E-02,3.026765E-03,3.150017E-03,1.73913E-03,108,"215.1",0
1.418316,.5437874,1.083294,.7315571,.2071764,-5.269203E-04,1.383572E-02,3.019663E-03,3.182293E-03,1.712073E-03,109,"217.1",0
1.426662,.5466844,1.089382,.7350246,.2083525,-4.933478E-04,1.369626E-02,2.946943E-03,3.058111E-03,1.654625E-03,110,"219.1",0
1.427554,.5470472,1.090119,.7357408,.2083562,-4.854036E-04,1.350983E-02,2.856797E-03,2.95329E-03,1.60846E-03,111,"221.1",0
1.431535,.5485464,1.093112,.7376858,.2088215,-5.018336E-04,1.340692E-02,2.796033E-03,2.837649E-03,1.506538E-03,112,"223.1",0
1.413979,.5419092,1.080116,.7285173,.2061731,-4.721266E-04,1.308551E-02,2.666572E-03,2.674037E-03,1.422158E-03,113,"225.1",0
1.409288,.5400037,1.075915,.7261043,.2054682,-5.343924E-04,1.287678E-02,2.594363E-03,2.603269E-03,1.356873E-03,114,"227.1",0
1.360745,.5208457,1.038663,.7001508,.1981733,-6.016945E-04,1.230226E-02,2.367379E-03,2.327377E-03,1.161579E-03,115,"229.1",0
1.368504,.5242992,1.044775,.705245,.1993348,-6.132863E-04,1.223303E-02,2.38058E-03,2.305596E-03,1.187988E-03,116,"231.1",0
1.326519,.5079353,1.012793,.6824945,.1930878,-7.281135E-04,1.172559E-02,.0021978,2.049668E-03,9.999096E-04,117,"233.1",0
1.299066,.4976458,.9919255,.6689624,.189139,-7.733621E-04,1.143282E-02,2.055689E-03,1.960794E-03,9.376846E-04,118,"235.1",0
1.287686,.4927929,.9826304,.6625637,.1873749,-8.072715E-04,1.121509E-02,2.024495E-03,1.81386E-03,8.542905E-04,119,"237.1",0
1.272176,.4872025,.9713174,.6550437,.1850969,-8.408711E-04,1.108686E-02,1.941777E-03,1.717593E-03,8.194534E-04,120,"239.1",0
1.250727,.4788958,.9546433,.6437958,.181916,-9.210741E-04,1.073042E-02,1.853572E-03,1.643231E-03,7.234505E-04,121,"241.1",0
1.229606,.4707067,.9386705,.6330312,.1788286,-9.633119E-04,1.041462E-02,1.683208E-03,1.453919E-03,6.222725E-04,122,"243.1",0
1.212954,.464273,.9259859,.6243563,.1763346,-9.97566E-04,1.026534E-02,1.688331E-03,1.371706E-03,6.061579E-04,123,"245.1",0
1.188824,.4551223,.9074804,.611911,.1727273,-1.051466E-03,9.962602E-03,1.615671E-03,1.236834E-03,5.02996E-04,124,"247.1",0
1.168843,.4473728,.8921937,.6015881,.1698543,-1.118114E-03,9.679867E-03,1.531538E-03,1.16966E-03,4.126449E-04,125,"249.1",0
1.144339,.4378103,.8732733,.5886119,.1662063,-1.138345E-03,9.393751E-03,1.407887E-03,1.033562E-03,3.947265E-04,126,"251.1",0
1.120518,.4286774,.8552692,.5765515,.162687,-1.224353E-03,9.114413E-03,1.320959E-03,9.076621E-04,2.334254E-04,127,"253.1",0
1.102906,.4219838,.84158,.5674681,.1601287,-1.300722E-03,8.910077E-03,1.242413E-03,8.244571E-04,2.003447E-04,128,"255.1",0
1.079768,.4130631,.8242147,.5557411,.1566875,-1.285051E-03,8.62785E-03,1.17027E-03,7.073586E-04,1.541542E-04,129,"257.1",0
1.054942,.4034684,.8050666,.5426865,.1530298,-1.392817E-03,8.377868E-03,1.068585E-03,6.113478E-04,7.724002E-05,130,"259.1",0
1.037755,.3969067,.7917978,.5336553,.1504937,-1.431378E-03,8.132603E-03,1.032874E-03,4.609605E-04,1.275957E-05,131,"261.1",0
1.020145,.3901653,.778717,.5249255,.1479635,-1.462839E-03,7.952804E-03,9.510851E-04,4.025598E-04,-7.649178E-05,132,"263.1",0
1.010732,.386514,.7713346,.5200319,.1465418,-1.492436E-03,7.806116E-03,8.918018E-04,3.269808E-04,-9.731705E-05,133,"265.1",0
.9795399,.3744929,.7475495,.5036711,.1419571,-1.606281E-03,7.455082E-03,7.813671E-04,2.100575E-04,-1.77709E-04,134,"267.1",0
.5401724,.2061784,.4162812,.275274,7.704144E-02,-2.541781E-03,2.536295E-03,-7.260613E-04,-1.838823E-03,-1.55098E-03,135,"269.1",0
-3.164941E-03,-8.410005E-03,-8.779868E-03,-1.519098E-02,-3.344936E-03,-4.02054E-03,-3.580906E-03,-2.597268E-03,-4.384224E-03,-3.126379E-03,136,"271.1",0
-8.837535E-04,-2.101051E-03,-1.019155E-03,-7.752258E-05,-1.909156E-03,-4.040282E-03,-3.538901E-03,-2.58109E-03,-4.334736E-03,-3.071381E-03,137,"273.1",0
-3.47877E-03,-3.879396E-03,-3.812632E-03,-3.64215E-03,-2.417654E-03,-4.026195E-03,-3.571726E-03,-2.59996E-03,-4.346289E-03,-3.180454E-03,138,"275.1",0
-.0033894,-3.748589E-03,-3.58644E-03,-3.214078E-03,-2.378646E-03,-4.002107E-03,-3.551552E-03,-2.578664E-03,-4.361529E-03,-3.128983E-03,139,"277.1",0
-3.427184E-03,-3.72896E-03,-3.619007E-03,-3.285378E-03,-2.378728E-03,-4.022519E-03,-3.57007E-03,-2.568977E-03,-4.344761E-03,-3.156028E-03,140,"279.1",0
-3.378111E-03,-3.788057E-03,-3.626328E-03,-3.249128E-03,-2.391292E-03,-4.031433E-03,-3.561958E-03,-2.577457E-03,-4.352609E-03,-3.111236E-03,141,"281.1",0
-3.418428E-03,-3.759128E-03,-3.626102E-03,-3.293286E-03,-2.402602E-03,-4.020781E-03,-3.579414E-03,-2.586588E-03,-4.338848E-03,-3.126957E-03,142,"283.1",0
-3.393424E-03,-3.767452E-03,-3.666266E-03,-3.299292E-03,-2.41677E-03,-4.041264E-03,-3.558434E-03,-2.597853E-03,-4.360794E-03,-3.09514E-03,143,"285.1",0
-3.411194E-03,-3.757109E-03,-3.636933E-03,-3.288955E-03,-2.434478E-03,-4.019125E-03,-3.573244E-03,-2.574465E-03,-4.338426E-03,-3.136594E-03,144,"287.1",0
.3854358,.1443398,.2877496,.1976315,7.292402E-02,7.866512E-03,4.240132E-02,1.990056E-02,2.492868E-02,1.627766E-02,145,"289.1",0
1.115417,.4330705,.858207,.5904626,.2141612,3.201847E-02,.1288451,6.122249E-02,8.252289E-02,5.315332E-02,146,"291.1",0
1.122894,.4289432,.8565057,.5761767,.2134936,3.220237E-02,.1288652,6.130816E-02,8.127026E-02,5.231781E-02,147,"293.1",0
1.131408,.4333526,.8641528,.5834364,.2150297,.0330561,.129195,6.143915E-02,8.171315E-02,5.259423E-02,148,"295.1",0
1.121298,.4291433,.8561363,.5773755,.2124295,3.321941E-02,.126617,6.005628E-02,7.984558E-02,.0514327,149,"297.1",0
1.121994,.4296543,.8568575,.5781255,.2125659,3.372264E-02,.1265068,6.016188E-02,7.986329E-02,5.138434E-02,150,"299.1",0
1.135283,.4344079,.8663946,.5844544,.2145621,3.470847E-02,.1269669,6.032366E-02,8.005879E-02,5.154056E-02,151,"301.1",0
1.137892,.4356955,.8688333,.5864519,.2148399,3.544227E-02,.1263426,6.012283E-02,7.961206E-02,5.122248E-02,152,"303.1",0
1.148364,.439508,.8765498,.5914115,.2164649,3.638411E-02,.1266072,6.003696E-02,7.975581E-02,5.137417E-02,153,"305.1",0
1.172253,.4488803,.8951287,.6042527,.2205405,3.784928E-02,.1279706,6.076049E-02,8.067718E-02,5.201907E-02,154,"307.1",0
1.163564,.4453857,.8884139,.5993501,.2184106,3.794657E-02,.1262304,5.985986E-02,.079521,.0511612,155,"309.1",0
1.164139,.4454946,.8884766,.5994828,.2182615,3.832348E-02,.1255041,5.947539E-02,7.896849E-02,5.082664E-02,156,"311.1",0
1.13934,.4361929,.8700921,.5866776,.2131642,3.773186E-02,.12201,.0578002,7.675333E-02,4.928489E-02,157,"313.1",0
1.126444,.4309393,.8596346,.5798503,.210484,3.724585E-02,.1200387,5.683182E-02,7.543956E-02,4.853745E-02,158,"315.1",0
1.102374,.4215892,.8416661,.5672831,.2056623,3.634853E-02,.1164367,5.509117E-02,7.310905E-02,4.699887E-02,159,"317.1",0
1.095387,.4191599,.8361205,.5639555,.2036261,3.585245E-02,.11401,5.386733E-02,7.148557E-02,4.596768E-02,160,"319.1",0
1.082029,.4140215,.8260368,.5571135,.2002653,3.490437E-02,.1107339,5.232614E-02,6.940483E-02,4.458629E-02,161,"321.1",0
1.05258,.4023572,.8030431,.5412424,.1942651,3.321671E-02,.1062237,5.011089E-02,6.632751E-02,4.264901E-02,162,"323.1",0
1.049901,.4017212,.8017726,.5407648,.1929059,3.263735E-02,.1035735,4.873791E-02,6.462712E-02,4.149211E-02,163,"325.1",0
1.035844,.3961566,.7905229,.5329754,.1891306,3.150397E-02,9.986673E-02,4.699431E-02,6.210532E-02,3.991018E-02,164,"327.1",0
1.02973,.3938299,.7858143,.5300633,.1873468,.0307613,9.746867E-02,4.570616E-02,6.051066E-02,.038829,165,"329.1",0
1.022755,.3911674,.7808184,.5264542,.1852751,3.002548E-02,9.479214E-02,4.442923E-02,5.884505E-02,3.777957E-02,166,"331.1",0
.995675,.3806919,.7600266,.5121062,.179615,2.871614E-02,9.064054E-02,4.240555E-02,5.599587E-02,3.594515E-02,167,"333.1",0
.9816764,.3753624,.7491838,.5050274,.1765513,.0278806,8.792853E-02,4.113235E-02,5.431854E-02,3.487529E-02,168,"335.1",0
.9589863,.3665866,.7322401,.4933312,.1718764,2.679247E-02,8.471051E-02,3.950451E-02,5.215742E-02,3.342447E-02,169,"337.1",0
.9421526,.3599473,.7189506,.4844734,.1684126,.0259285,8.217809E-02,3.824868E-02,5.051307E-02,3.239707E-02,170,"339.1",0
.9279791,.3546174,.7079254,.4771587,.1655356,2.519313E-02,7.998321E-02,3.725629E-02,4.911657E-02,3.145256E-02,171,"341.1",0
.9291466,.3553286,.7093835,.4784667,.1653501,2.494409E-02,7.906539E-02,3.673515E-02,4.844297E-02,3.108861E-02,172,"343.1",0
.9077148,.3468688,.6925565,.4669091,.1611261,2.394803E-02,7.639768E-02,3.545839E-02,4.675147E-02,2.995979E-02,173,"345.1",0
.8857133,.3382874,.675774,.4553001,.1567283,.0231094,7.353538E-02,3.405573E-02,4.485681E-02,2.871519E-02,174,"347.1",0
.8645715,.3302948,.6598849,.4447096,.1527513,2.227853E-02,7.105206E-02,3.289082E-02,4.333115E-02,2.769402E-02,175,"349.1",0
.8276352,.3159086,.6315147,.4252137,.1460014,2.090509E-02,6.770749E-02,.0312664,4.113137E-02,2.630591E-02,176,"351.1",0
.7785937,.2976405,.5950798,.4009123,.1372626,1.933232E-02,6.354405E-02,2.930825E-02,.0386358,2.465725E-02,177,"353.1",0
